id,user_id,book_id,quantity,unit_price,timestamp,shipping,paid_price,year,month,day
63957,45745,19026,1,20.99,2024-11-11 22:55:32+00:00,Unknown,20.99,2024,11,11
72487,45195,18949,1,39.3,2025-01-26 03:09:51+00:00,Unknown,39.3,2025,1,26
68824,46313,19138,2,29.5,2024-07-10 19:22:34+00:00,Unknown,59.0,2024,7,10
69385,45952,19052,2,86.39,2024-12-07 17:37:37.240000+00:00,"418 Tempie Mills, Rowemouth, WA 72824-4137",172.78,2024,12,7
72317,45007,19180,1,42.0,2024-09-03 15:49:29+00:00,Unknown,42.0,2024,9,3
63225,45415,19344,1,27.75,2025-07-28 21:35:15+00:00,Unknown,27.75,2025,7,28
68712,45241,19480,1,74.0,2025-01-15 23:03:00+00:00,Unknown,74.0,2025,1,15
73890,45747,19445,1,75.0,2025-02-08 00:34:00+00:00,Unknown,75.0,2025,2,8
68918,46647,19046,2,27.6,2025-01-06 15:01:00+00:00,Unknown,55.2,2025,1,6
71959,46402,19041,1,16.25,2024-09-09 19:32:30+00:00,Unknown,16.25,2024,9,9
65704,45546,19403,1,54.25,2025-05-19 19:56:20+00:00,Unknown,54.25,2025,5,19
70138,46958,19111,4,32.1,2024-09-13 17:28:31.138000+00:00,Unknown,128.4,2024,9,13
72306,45040,19456,1,31.0,2024-08-28 16:50:42+00:00,"Apt. 928 289 Oleta Course, Jannietown, AR 98094-3397",31.0,2024,8,28
64092,44593,19415,4,13.0,2024-08-06 11:49:00+00:00,Unknown,52.0,2024,8,6
67909,44600,19361,5,44.39,2024-07-31 15:31:21+00:00,Unknown,221.95,2024,7,31
64994,47232,19124,2,68.39,2024-05-22 00:44:00+00:00,Unknown,136.78,2024,5,22
71762,44367,19490,2,51.25,2024-09-08 08:44:41+00:00,Unknown,102.5,2024,9,8
73787,46946,19449,1,49.0,2024-10-31 23:39:16+00:00,Unknown,49.0,2024,10,31
71212,45052,18968,4,66.0,2024-08-05 10:05:25+00:00,Unknown,264.0,2024,8,5
67853,45503,19262,5,81.3,2024-08-28 18:33:00+00:00,Unknown,406.5,2024,8,28
73029,46314,18923,2,26.75,2025-03-30 12:25:53+00:00,"Suite 277 5242 Blick Glens, New Breanaton, HI 59699-1995",53.5,2025,3,30
66475,46631,19275,2,64.5,2024-05-23 14:20:41+00:00,Unknown,129.0,2024,5,23
63058,44643,19061,1,58.5,2024-12-03 16:36:00+00:00,"3570 Kulas Track, New Carie, WA 37270-0647",58.5,2024,12,3
71145,45381,19126,1,31.5,2024-11-09 09:22:28.569000+00:00,Unknown,31.5,2024,11,9
67549,44642,18874,1,54.0,2024-09-03 01:51:01+00:00,Unknown,54.0,2024,9,3
70982,46397,19175,2,42.5,2024-11-02 17:52:38+00:00,Unknown,85.0,2024,11,2
69688,46686,19585,1,67.5,2025-01-14 18:43:22+00:00,Unknown,67.5,2025,1,14
67093,46519,19188,2,44.0,2024-08-06 07:17:52+00:00,Unknown,88.0,2024,8,6
66816,46704,18993,1,65.99,2024-12-18 11:23:08+00:00,Unknown,65.99,2024,12,18
72327,45131,19408,2,22.75,2024-11-13 22:48:00+00:00,"7640 Reichel Island, Swaniawskichester, VA 38440-8395",45.5,2024,11,13
73206,44765,19211,1,53.1,2025-04-26 18:28:00+00:00,"9556 Wilber Lights, North Jerrodhaven, MN 46135-2278",53.1,2025,4,26
71747,47604,19373,1,61.8,2025-02-10 02:39:59+00:00,"Apt. 490 3379 Griselda Plains, Lake Lenstad, SD 14094-0246",61.8,2025,2,10
70937,47539,19339,1,51.6,2024-07-03 22:34:56.461000+00:00,"Suite 242 7639 Dania Cape, Michalebury, RI 33128",51.6,2024,7,3
70434,46608,19558,1,40.79,2024-08-08 15:46:33.401000+00:00,Unknown,40.79,2024,8,8
73791,46548,18992,1,82.2,2025-04-15 13:12:56+00:00,Unknown,82.2,2025,4,15
66576,45440,19461,3,69.25,2025-03-31 01:39:35+00:00,Unknown,207.75,2025,3,31
72939,45726,19557,1,55.99,2024-12-09 21:27:00+00:00,Unknown,55.99,2024,12,9
69785,44614,19188,1,43.0,2025-01-18 04:17:28+00:00,"Suite 175 882 Collette Summit, North Averyburgh, PA 38143-4918",43.0,2025,1,18
68121,46884,19105,1,34.75,2024-12-17 16:18:00+00:00,Unknown,34.75,2024,12,17
69933,46026,19502,3,35.0,2024-11-01 10:30:26+00:00,Unknown,105.0,2024,11,1
73060,47063,19220,1,60.0,2025-02-18 13:20:16+00:00,Unknown,60.0,2025,2,18
71636,47564,18875,2,54.9,2024-10-06 02:41:16+00:00,"47931 Botsford Meadow, West Nan, GA 47842-9623",109.8,2024,10,6
67096,44895,19553,1,46.0,2024-06-20 06:48:24+00:00,"86663 Kyle Extensions, Paucekmouth, IN 36524",46.0,2024,6,20
63683,45800,19069,1,41.5,2024-11-24 08:18:57+00:00,"Apt. 234 157 Candyce Dam, North Deidra, CA 96389-7424",41.5,2024,11,24
68810,45797,19286,2,21.99,2025-03-27 17:26:00+00:00,"4588 Mohr Brook, Schroederton, ME 92095-0124",43.98,2025,3,27
70293,44786,18921,2,46.0,2025-05-30 17:23:00+00:00,Unknown,92.0,2025,5,30
64273,46662,19377,1,60.3,2025-05-23 10:45:00+00:00,Unknown,60.3,2025,5,23
63762,45324,19179,1,55.0,2025-04-23 00:06:01+00:00,Unknown,55.0,2025,4,23
71692,45794,18983,2,43.2,2024-08-03 20:04:37.717000+00:00,Unknown,86.4,2024,8,3
73838,44473,19174,1,35.4,2024-11-22 10:35:55+00:00,"Suite 976 87479 Torp Mountains, North Roycebury, WV 77879-1670",35.4,2024,11,22
71146,46332,19544,3,47.4,2024-10-24 11:23:05+00:00,"Apt. 840 3260 Machelle Canyon, East Ernestfort, MT 18852-8508",142.2,2024,10,24
62747,46959,19309,1,84.6,2024-09-06 11:26:00+00:00,"Apt. 417 8075 Enriqueta Pines, Lucinaberg, MD 96464-3899",84.6,2024,9,6
68448,47358,19020,1,19.0,2024-09-19 05:25:16+00:00,Unknown,19.0,2024,9,19
67051,44340,19514,1,16.0,2025-02-22 07:43:26+00:00,Unknown,16.0,2025,2,22
64443,45263,18999,1,51.0,2024-11-09 19:31:34+00:00,Unknown,51.0,2024,11,9
72788,46138,19393,1,23.0,2024-11-26 14:33:33+00:00,Unknown,23.0,2024,11,26
66571,44870,19407,1,21.5,2024-08-11 19:43:17+00:00,Unknown,21.5,2024,8,11
63638,46383,19435,1,70.0,2024-11-05 08:56:23+00:00,Unknown,70.0,2024,11,5
72451,47170,19156,1,38.99,2024-12-14 08:36:12+00:00,Unknown,38.99,2024,12,14
69856,44343,19102,1,73.5,2025-03-20 23:17:51+00:00,Unknown,73.5,2025,3,20
73571,44563,19495,1,30.0,2024-09-18 08:15:41+00:00,Unknown,30.0,2024,9,18
70565,45575,18990,2,48.0,2024-12-26 13:51:04.650000+00:00,Unknown,96.0,2024,12,26
66726,44346,19005,1,39.25,2024-09-24 21:31:31+00:00,Unknown,39.25,2024,9,24
63079,45617,19210,1,38.0,2024-06-22 16:51:00+00:00,Unknown,38.0,2024,6,22
68403,44533,19474,2,32.99,2024-08-13 23:12:25.714000+00:00,"Apt. 300 8604 Ashlyn Wells, Effertzstad, ID 02997",65.98,2024,8,13
67247,47452,19383,1,62.75,2025-03-12 22:08:23+00:00,Unknown,62.75,2025,3,12
69471,46982,19192,1,61.0,2024-06-15 18:37:00+00:00,Unknown,61.0,2024,6,15
65450,47123,19336,5,48.5,2025-02-06 17:00:00+00:00,Unknown,242.5,2025,2,6
69839,44847,18942,1,25.5,2024-10-21 11:52:31+00:00,Unknown,25.5,2024,10,21
73299,45152,19448,2,55.0,2024-10-25 23:43:40+00:00,Unknown,110.0,2024,10,25
68273,45665,19506,2,60.0,2025-02-06 06:20:00+00:00,"97329 O'Conner Vista, North Sanjuana, ID 59014-1661",120.0,2025,2,6
73968,45506,19173,1,76.2,2025-02-17 14:37:00+00:00,"657 Jenny Squares, Rolandton, AR 78477",76.2,2025,2,17
68693,44663,19143,1,27.5,2024-09-16 09:35:00+00:00,Unknown,27.5,2024,9,16
63129,47428,19577,1,70.5,2025-01-29 17:37:00+00:00,Unknown,70.5,2025,1,29
72876,46100,19112,3,19.8,2025-05-01 14:40:40+00:00,Unknown,59.4,2025,5,1
66154,45312,19361,1,44.4,2024-07-18 02:33:32+00:00,Unknown,44.4,2024,7,18
73023,44549,19153,4,57.99,2025-05-10 18:27:08+00:00,Unknown,231.96,2025,5,10
69494,45664,19126,2,36.6,2025-02-07 19:28:18.677000+00:00,Unknown,73.2,2025,2,7
68222,45222,19512,1,54.6,2024-08-23 00:50:00+00:00,Unknown,54.6,2024,8,23
71380,46657,19510,1,17.0,2025-04-14 21:10:24+00:00,Unknown,17.0,2025,4,14
66638,45958,19323,1,43.5,2024-08-21 20:45:14+00:00,"Suite 952 502 Homer Track, Carlenebury, IA 75313",43.5,2024,8,21
68844,46678,19215,1,20.99,2024-09-30 22:16:28+00:00,"Suite 372 2685 Casper Trail, Port Bettina, OR 68920",20.99,2024,9,30
73074,46137,19458,1,56.25,2025-10-05 12:50:56+00:00,Unknown,56.25,2025,10,5
71172,45094,19237,4,68.0,2025-05-12 12:11:02+00:00,Unknown,272.0,2025,5,12
64598,47564,19191,2,27.5,2024-09-09 18:20:31+00:00,Unknown,55.0,2024,9,9
70881,45409,19152,1,34.2,2025-08-11 09:40:00+00:00,"6207 Gil Wells, New Ottoville, ME 69653-6209",34.2,2025,8,11
67892,45976,19232,1,38.39,2024-12-25 13:12:33+00:00,Unknown,38.39,2024,12,25
68034,46667,19012,2,42.5,2024-07-07 03:15:22+00:00,"Apt. 279 98511 Cronin Center, Reynafort, NV 66956",85.0,2024,7,7
69319,44617,19345,1,61.0,2024-08-08 21:49:06+00:00,Unknown,61.0,2024,8,8
67872,45903,18868,1,25.75,2024-11-19 10:19:00+00:00,Unknown,25.75,2024,11,19
67619,44944,19171,1,43.5,2024-12-26 00:32:00+00:00,Unknown,43.5,2024,12,26
73472,46747,19421,1,23.0,2024-10-29 20:49:00+00:00,"Apt. 764 37440 Billie Station, North Liseview, PA 93331-5412",23.0,2024,10,29
68798,44414,19011,1,55.75,2025-05-23 20:14:27+00:00,Unknown,55.75,2025,5,23
65776,47480,18859,2,51.5,2024-04-03 09:45:00+00:00,"8509 Cammy Cliffs, North Nellieton, RI 15636-6629",103.0,2024,4,3
62861,47348,19233,1,69.75,2024-09-24 16:38:40+00:00,Unknown,69.75,2024,9,24
69736,45480,19428,2,43.99,2025-03-31 23:24:07+00:00,Unknown,87.98,2025,3,31
70332,44989,19589,1,54.75,2024-08-01 01:30:26+00:00,Unknown,54.75,2024,8,1
64336,46537,19168,1,63.5,2024-09-23 15:39:14+00:00,Unknown,63.5,2024,9,23
68264,45317,18960,1,34.5,2024-12-24 06:21:47+00:00,Unknown,34.5,2024,12,24
66231,44697,19054,3,46.0,2025-02-18 16:56:04+00:00,Unknown,138.0,2025,2,18
66931,44384,19159,1,19.99,2025-07-19 11:41:00+00:00,"6652 Larson Courts, Carlosmouth, MN 12932-3500",19.99,2025,7,19
73535,45699,19419,1,53.25,2024-11-18 21:46:00+00:00,Unknown,53.25,2024,11,18
66062,44867,18875,2,45.75,2024-07-28 20:44:32+00:00,"Apt. 994 593 Hyatt Station, East Walter, CT 91789-8543",91.5,2024,7,28
64340,45778,19447,1,32.39,2024-11-13 04:43:42+00:00,Unknown,32.39,2024,11,13
72220,46054,19015,1,62.5,2025-06-27 20:04:53+00:00,Unknown,62.5,2025,6,27
66819,45432,19562,1,51.5,2024-10-13 15:48:23+00:00,Unknown,51.5,2024,10,13
65627,46238,19524,1,54.6,2024-07-21 06:52:37+00:00,Unknown,54.6,2024,7,21
72663,45665,19238,1,21.9,2024-12-19 21:53:50+00:00,Unknown,21.9,2024,12,19
65493,45427,19124,1,52.0,2024-12-28 14:26:23+00:00,Unknown,52.0,2024,12,28
71608,47488,19444,1,54.9,2025-06-14 22:01:00+00:00,Unknown,54.9,2025,6,14
70349,47110,18961,1,69.5,2024-11-03 15:05:00+00:00,Unknown,69.5,2024,11,3
63750,46463,19305,1,69.0,2024-11-17 15:15:00+00:00,Unknown,69.0,2024,11,17
67554,47617,19322,1,80.4,2025-01-27 06:21:00+00:00,Unknown,80.4,2025,1,27
63899,46424,18982,1,57.0,2024-06-30 07:15:52+00:00,Unknown,57.0,2024,6,30
66079,45136,19199,1,15.0,2025-04-06 07:18:45+00:00,Unknown,15.0,2025,4,6
73226,45486,18956,1,64.2,2024-08-10 07:21:00+00:00,"47540 Elwood Ridge, Gradyport, AR 72615-0740",64.2,2024,8,10
67350,46877,18898,1,89.99,2024-08-04 22:22:25+00:00,"99087 Herman Place, Geneviveside, NH 66990",89.99,2024,8,4
70252,47195,19199,1,20.7,2024-09-09 14:37:00+00:00,Unknown,20.7,2024,9,9
68435,44877,19538,1,65.4,2024-07-01 13:28:08+00:00,Unknown,65.4,2024,7,1
65434,46885,19527,1,73.99,2024-05-01 19:23:44.305000+00:00,"Suite 707 59997 Friesen Mews, New Stanfordton, AK 89574-4868",73.99,2024,5,1
68666,44703,19568,1,45.0,2024-08-20 13:03:14+00:00,"Apt. 575 40000 Leone Springs, North Sidney, WI 54095",45.0,2024,8,20
72708,44346,19259,1,61.0,2025-04-25 03:07:00+00:00,Unknown,61.0,2025,4,25
63063,44661,18846,5,23.25,2024-03-28 13:47:42+00:00,Unknown,116.25,2024,3,28
67636,44685,18856,2,56.39,2025-07-09 23:03:55+00:00,Unknown,112.78,2025,7,9
67681,45101,18983,3,35.0,2024-12-22 23:54:00+00:00,Unknown,105.0,2024,12,22
67983,46893,19018,1,20.39,2024-03-21 10:08:00+00:00,Unknown,20.39,2024,3,21
64287,45450,19523,1,33.5,2024-08-23 14:24:24+00:00,Unknown,33.5,2024,8,23
69537,44751,19148,1,39.0,2025-01-17 20:58:58+00:00,"Apt. 706 165 Cordell Tunnel, Rashadfurt, VT 62232",39.0,2025,1,17
73593,46039,18887,2,57.59,2025-04-07 00:59:59+00:00,Unknown,115.18,2025,4,7
69740,46721,18870,2,64.79,2024-05-16 07:45:20+00:00,Unknown,129.58,2024,5,16
70910,45921,19502,2,39.99,2024-04-03 07:19:52+00:00,Unknown,79.98,2024,4,3
68132,45299,19052,3,85.2,2024-12-20 12:26:01+00:00,Unknown,255.6,2024,12,20
69041,45992,19032,1,73.5,2024-05-12 15:17:30+00:00,Unknown,73.5,2024,5,12
70726,47038,19053,4,53.25,2025-04-06 17:30:00+00:00,"Suite 805 356 Grady Hollow, North Kevin, NJ 82342",213.0,2025,4,6
69312,47298,19043,1,17.5,2024-09-25 01:10:57+00:00,Unknown,17.5,2024,9,25
71022,46000,19219,1,30.5,2024-07-16 12:54:26+00:00,"Suite 505 56935 Beier Forge, Cruickshankfurt, NE 78924-9065",30.5,2024,7,16
72356,44487,19024,2,71.4,2025-02-21 08:20:58+00:00,"91073 Conn Extensions, North Luella, AL 73096-7135",142.8,2025,2,21
70505,45048,19162,2,66.25,2025-07-06 19:47:06.288000+00:00,"Suite 256 4320 Bernhard Divide, Lake Janeenborough, UT 46104",132.5,2025,7,6
68067,46601,19144,1,57.3,2024-11-11 04:56:00+00:00,Unknown,57.3,2024,11,11
66424,47563,18912,1,63.5,2025-01-06 22:43:32+00:00,Unknown,63.5,2025,1,6
71119,45998,19574,1,50.25,2024-02-28 02:08:19+00:00,Unknown,50.25,2024,2,28
73715,44888,19589,2,68.1,2024-07-28 10:41:53.082000+00:00,Unknown,136.2,2024,7,28
67863,44592,18893,1,64.2,2024-10-16 23:30:00+00:00,Unknown,64.2,2024,10,16
68100,46753,19024,1,66.3,2024-11-26 10:52:03+00:00,Unknown,66.3,2024,11,26
66862,46171,18862,1,30.75,2024-05-31 17:23:54+00:00,Unknown,30.75,2024,5,31
73882,47407,19020,1,16.0,2025-01-21 23:29:45+00:00,Unknown,16.0,2025,1,21
69179,44752,18839,4,28.79,2024-07-01 22:27:00+00:00,Unknown,115.16,2024,7,1
69595,45414,19497,5,54.0,2025-01-17 03:27:10.591000+00:00,Unknown,270.0,2025,1,17
66186,45561,19401,1,57.0,2024-09-27 10:58:53+00:00,Unknown,57.0,2024,9,27
63097,46819,19129,1,22.5,2025-02-24 14:08:22+00:00,Unknown,22.5,2025,2,24
72182,46745,19004,3,69.5,2024-10-12 10:05:50.642000+00:00,"Apt. 921 35048 Hilll Overpass, Lesleechester, SC 00463",208.5,2024,10,12
62891,45415,18961,1,70.5,2025-03-14 00:26:00+00:00,Unknown,70.5,2025,3,14
70319,44515,19563,1,67.5,2025-06-08 08:01:00+00:00,Unknown,67.5,2025,6,8
64805,44463,19336,1,46.0,2024-10-14 12:10:38+00:00,Unknown,46.0,2024,10,14
70315,44955,18961,1,72.99,2024-12-16 12:58:46+00:00,Unknown,72.99,2024,12,16
72544,47320,18980,2,60.0,2025-03-30 04:40:00+00:00,"Apt. 971 974 Eli Hill, Georgettemouth, RI 40360-8776",120.0,2025,3,30
69433,46807,19379,1,53.5,2025-09-17 19:31:53.578000+00:00,Unknown,53.5,2025,9,17
66285,44605,19086,1,73.25,2024-11-02 02:00:57+00:00,Unknown,73.25,2024,11,2
70530,46362,18918,1,70.0,2025-07-14 04:38:36+00:00,Unknown,70.0,2025,7,14
68228,45306,19119,3,61.5,2025-04-04 09:04:00+00:00,Unknown,184.5,2025,4,4
66596,45623,18944,3,19.2,2025-01-29 13:24:00+00:00,"505 Schiller Roads, East Cary, NM 02146",57.6,2025,1,29
64557,46358,19299,2,38.4,2025-02-20 08:49:31+00:00,Unknown,76.8,2025,2,20
66441,46832,19333,5,31.99,2025-06-24 21:06:00+00:00,"63207 Blythe Cove, Lehnerstad, SD 62983",159.95,2025,6,24
63110,45921,18887,1,48.5,2024-08-25 17:14:14+00:00,Unknown,48.5,2024,8,25
70108,47025,19526,2,83.99,2024-12-21 19:12:05+00:00,Unknown,167.98,2024,12,21
71434,47263,19404,2,32.75,2024-09-20 17:14:13+00:00,"303 Dooley Loaf, West Jodymouth, WY 46761-3550",65.5,2024,9,20
65667,45474,19434,1,18.6,2024-08-01 15:37:00+00:00,"Apt. 488 7704 Boehm Trace, Hoppeburgh, NV 03223-7801",18.6,2024,8,1
68858,45634,18921,1,45.0,2024-08-31 02:54:41+00:00,Unknown,45.0,2024,8,31
65529,46393,19309,1,68.5,2025-04-22 19:21:47+00:00,"2050 Larkin Center, East Marshallburgh, MO 84051",68.5,2025,4,22
69996,44369,19243,1,38.99,2024-12-27 09:03:17+00:00,Unknown,38.99,2024,12,27
70334,47017,19553,4,55.2,2025-02-03 20:01:03+00:00,"Suite 437 234 Metz Land, Robinborough, TX 07017",220.8,2025,2,3
65857,45231,18877,1,52.0,2025-06-24 06:44:36.194000+00:00,Unknown,52.0,2025,6,24
67357,44490,19309,5,69.0,2025-05-27 01:56:00+00:00,Unknown,345.0,2025,5,27
71915,45389,19161,1,36.0,2024-08-27 00:33:46+00:00,"Suite 254 63023 Beer Estate, Greenholtport, ID 11766-7363",36.0,2024,8,27
63408,45326,19157,2,31.99,2024-04-01 00:27:38+00:00,Unknown,63.98,2024,4,1
66174,47165,18909,1,27.0,2024-07-28 07:58:00+00:00,Unknown,27.0,2024,7,28
73201,47370,19005,1,35.5,2025-06-26 19:10:46+00:00,Unknown,35.5,2025,6,26
68221,46480,19562,1,63.59,2025-08-09 09:44:00+00:00,Unknown,63.59,2025,8,9
73941,44976,18954,1,40.5,2025-03-05 03:45:37+00:00,"5125 Luvenia Views, Natoshaview, OK 17568-4608",40.5,2025,3,5
71575,45708,19050,1,79.19,2024-07-24 02:18:38+00:00,Unknown,79.19,2024,7,24
64165,45911,19548,1,50.99,2025-04-10 23:41:00+00:00,Unknown,50.99,2025,4,10
65968,46236,19588,1,65.0,2024-11-15 16:19:59+00:00,Unknown,65.0,2024,11,15
69696,44418,19582,3,47.25,2025-01-06 15:10:16+00:00,Unknown,141.75,2025,1,6
64908,47135,19336,5,49.0,2025-06-04 09:46:00+00:00,Unknown,245.0,2025,6,4
69771,45123,19495,1,37.5,2024-08-28 09:26:30+00:00,"697 Lien Track, Sipeshaven, OR 60574-6267",37.5,2024,8,28
68660,46240,19354,3,50.1,2025-02-12 00:18:24+00:00,Unknown,150.3,2025,2,12
72758,44945,18840,3,48.5,2025-04-12 05:49:10+00:00,Unknown,145.5,2025,4,12
68655,46316,19449,1,57.0,2024-07-12 10:09:51+00:00,Unknown,57.0,2024,7,12
73963,44395,19211,1,48.75,2025-02-05 02:03:59+00:00,"855 Monte Stream, South Ilene, UT 39916-4716",48.75,2025,2,5
68424,44676,19504,2,74.1,2024-08-23 09:13:56.648000+00:00,Unknown,148.2,2024,8,23
63415,47174,18956,1,65.4,2024-03-03 02:10:43+00:00,"39676 Moen Station, Boyleshire, DE 28150",65.4,2024,3,3
70366,44340,19052,1,80.1,2024-12-28 14:44:10+00:00,Unknown,80.1,2024,12,28
63651,45404,19448,3,58.0,2024-07-31 11:29:04.622000+00:00,Unknown,174.0,2024,7,31
73626,44668,19564,1,53.75,2024-09-07 20:16:19.131000+00:00,"880 Cormier Trafficway, Lake Abbyton, NM 64905",53.75,2024,9,7
64904,46454,19397,4,27.0,2024-11-30 17:54:54+00:00,Unknown,108.0,2024,11,30
65669,46587,19188,2,52.79,2024-12-26 21:56:00+00:00,"406 Schoen Mill, Lake Kathrynborough, KS 90295",105.58,2024,12,26
66899,46626,19273,1,44.0,2025-01-17 07:07:38+00:00,Unknown,44.0,2025,1,17
68363,45293,18916,1,53.5,2024-09-28 23:22:00+00:00,"6246 Wisozk Park, West Reita, AL 58927",53.5,2024,9,28
68186,45862,18845,2,70.5,2024-08-08 03:28:35.822000+00:00,Unknown,141.0,2024,8,8
68549,46474,19305,1,55.75,2024-11-20 08:27:29+00:00,"Suite 794 46675 Dalton Well, Sammieville, NC 01680-2830",55.75,2024,11,20
73068,44927,18974,1,48.0,2024-12-24 09:29:00+00:00,Unknown,48.0,2024,12,24
67009,46834,19058,2,21.6,2025-05-20 03:24:00+00:00,Unknown,43.2,2025,5,20
63370,46822,19095,1,76.8,2024-02-08 05:33:26+00:00,Unknown,76.8,2024,2,8
68635,47594,19359,2,48.0,2025-01-07 10:42:00+00:00,"Apt. 655 417 Schiller Road, Lake Nicol, UT 46098-3131",96.0,2025,1,7
70733,45760,19107,1,89.4,2025-02-16 00:51:04+00:00,Unknown,89.4,2025,2,16
65558,46465,18967,1,70.0,2024-03-19 02:13:00+00:00,Unknown,70.0,2024,3,19
66668,45300,19525,1,61.75,2024-08-29 18:39:00+00:00,Unknown,61.75,2024,8,29
69119,45030,19025,2,42.0,2025-02-12 21:25:00+00:00,Unknown,84.0,2025,2,12
66282,46804,19333,1,34.8,2024-10-21 15:37:32+00:00,Unknown,34.8,2024,10,21
69244,44418,19561,1,32.39,2024-09-07 12:54:52+00:00,Unknown,32.39,2024,9,7
68351,46405,19215,1,20.0,2024-10-25 00:48:59+00:00,"7422 Reynolds Isle, West Vinnie, VT 69097-2973",20.0,2024,10,25
64902,46213,18937,1,66.0,2025-08-16 22:19:00+00:00,Unknown,66.0,2025,8,16
67472,46970,18840,1,59.7,2025-01-22 18:59:37+00:00,Unknown,59.7,2025,1,22
63170,45885,18857,1,73.25,2024-07-10 05:20:31+00:00,Unknown,73.25,2024,7,10
63487,47045,19479,1,68.7,2024-04-25 05:32:23+00:00,Unknown,68.7,2024,4,25
66034,47298,19374,5,21.5,2025-06-17 07:03:15+00:00,Unknown,107.5,2025,6,17
68056,47525,18981,1,68.25,2024-10-02 14:06:06+00:00,Unknown,68.25,2024,10,2
72367,46912,19417,1,22.75,2025-05-29 01:40:00+00:00,Unknown,22.75,2025,5,29
62893,46982,19533,1,49.0,2024-11-16 20:44:52+00:00,Unknown,49.0,2024,11,16
66378,45149,19169,1,70.5,2024-07-22 20:24:00+00:00,Unknown,70.5,2024,7,22
72987,46976,19439,1,71.75,2025-05-27 09:45:01+00:00,"Suite 663 9525 Wolff Station, Lake Margarito, NE 15324-0895",71.75,2025,5,27
72772,45385,19017,1,64.2,2024-06-28 15:49:10+00:00,"507 Sidney Mission, East Lula, AR 90860",64.2,2024,6,28
68418,44665,19220,1,61.0,2024-11-02 15:03:07+00:00,Unknown,61.0,2024,11,2
68299,45246,19443,1,29.4,2025-01-29 04:00:58+00:00,Unknown,29.4,2025,1,29
72209,47551,18926,1,37.99,2024-08-03 20:44:05.091000+00:00,Unknown,37.99,2024,8,3
65297,45027,19012,2,45.5,2025-01-28 06:59:00+00:00,Unknown,91.0,2025,1,28
63473,46202,19467,1,71.0,2024-04-12 10:44:09+00:00,"Apt. 504 15137 Denver Bridge, Port Monroe, WA 84929",71.0,2024,4,12
