id,user_id,book_id,quantity,unit_price,timestamp,shipping,paid_price,year,month,day
78452,48120,21394,1,68.5,2025-03-31 22:13:00+00:00,Unknown,68.5,2025,3,31
78567,49847,21824,1,59.0,2024-08-18 06:02:55+00:00,Unknown,59.0,2024,8,18
81760,49820,22034,1,75.75,2024-11-01 07:49:27+00:00,Unknown,75.75,2024,11,1
86115,48338,21596,1,36.25,2024-07-10 13:06:00+00:00,Unknown,36.25,2024,7,10
83127,49203,22008,1,66.75,2024-11-01 13:56:17+00:00,Unknown,66.75,2024,11,1
79078,48803,21321,1,68.5,2025-01-14 17:32:32+00:00,Unknown,68.5,2025,1,14
82188,48744,21486,3,30.6,2024-12-23 19:44:52+00:00,"70939 Lloyd Fall, Dooleybury, CO 89886",91.8,2024,12,23
85506,50199,22035,3,34.0,2025-06-03 11:53:37+00:00,Unknown,102.0,2025,6,3
83638,47781,21963,1,38.25,2024-08-10 23:23:00+00:00,"Suite 852 6071 Frami Grove, Lake Refugiofurt, MI 42887",38.25,2024,8,10
81421,49252,21481,2,22.25,2025-07-18 21:51:00+00:00,"7358 Syreeta Prairie, New Pamelabury, DE 91542",44.5,2025,7,18
84980,49584,21502,2,67.0,2025-04-03 06:29:00+00:00,Unknown,134.0,2025,4,3
83383,50284,21478,2,47.99,2025-03-20 05:57:41+00:00,Unknown,95.98,2025,3,20
79354,48473,21445,1,18.25,2025-01-05 13:00:00+00:00,Unknown,18.25,2025,1,5
78989,50814,22003,1,68.7,2024-11-18 00:04:00+00:00,Unknown,68.7,2024,11,18
79163,50262,21671,1,38.99,2024-09-25 01:18:27+00:00,Unknown,38.99,2024,9,25
80696,50380,21734,1,52.75,2024-08-24 13:14:00+00:00,Unknown,52.75,2024,8,24
80970,50465,21914,1,70.5,2024-12-28 05:18:09+00:00,Unknown,70.5,2024,12,28
77932,48130,21640,1,42.99,2024-09-12 13:10:58+00:00,"Suite 969 7846 Rocio Rue, Dachchester, HI 26095-4420",42.99,2024,9,12
85202,50574,21342,1,60.0,2025-03-02 17:09:00+00:00,Unknown,60.0,2025,3,2
82723,48276,21490,2,66.0,2024-04-09 23:45:59+00:00,"Apt. 429 33804 Kathryn Mountains, Joanaburgh, MA 37568-5100",132.0,2024,4,9
84301,49810,21541,2,36.75,2024-11-14 23:28:01+00:00,Unknown,73.5,2024,11,14
81900,47861,21968,1,21.5,2024-07-08 15:54:03.687000+00:00,Unknown,21.5,2024,7,8
79808,50485,21730,2,36.0,2024-12-27 19:57:22+00:00,Unknown,72.0,2024,12,27
80632,50264,21866,1,47.4,2025-10-02 11:08:08+00:00,Unknown,47.4,2025,10,2
79118,49855,21875,1,47.75,2024-07-20 05:28:43+00:00,Unknown,47.75,2024,7,20
86018,48325,21891,4,65.75,2025-05-01 01:19:19+00:00,Unknown,263.0,2025,5,1
84510,50205,21738,1,51.3,2025-01-25 05:42:32+00:00,Unknown,51.3,2025,1,25
78479,49638,21306,1,50.0,2024-12-02 01:14:38+00:00,Unknown,50.0,2024,12,2
79406,48453,21802,1,43.0,2025-04-20 16:42:17+00:00,Unknown,43.0,2025,4,20
82487,48591,21591,1,50.0,2025-07-14 21:26:42+00:00,"Apt. 659 83330 Schmeler Lodge, Napoleonborough, CO 90847-5961",50.0,2025,7,14
78571,50095,21328,2,63.5,2024-11-20 11:01:40+00:00,Unknown,127.0,2024,11,20
77998,48686,21614,1,62.1,2024-10-11 01:30:29+00:00,Unknown,62.1,2024,10,11
84704,48082,21888,1,73.99,2025-12-01 05:34:34+00:00,Unknown,73.99,2025,12,1
83330,49774,21327,1,25.19,2024-08-07 05:12:59+00:00,"Apt. 325 62226 Friesen Crossing, Douglaschester, WA 60351",25.19,2024,8,7
81373,48146,21789,2,30.0,2025-03-21 10:55:16.690000+00:00,"Suite 229 8016 Clifton Mission, East Ianburgh, OR 94196-5070",60.0,2025,3,21
85584,50335,21807,2,39.6,2024-07-12 18:56:23+00:00,Unknown,79.2,2024,7,12
83019,48576,21610,2,67.2,2024-04-26 11:23:27+00:00,Unknown,134.4,2024,4,26
82291,48726,21337,1,37.25,2024-10-21 06:59:40.808000+00:00,Unknown,37.25,2024,10,21
81438,50887,21963,1,48.9,2025-10-14 19:06:00+00:00,Unknown,48.9,2025,10,14
80865,48813,21767,1,31.5,2024-10-10 07:40:14+00:00,Unknown,31.5,2024,10,10
85381,48441,21799,1,33.6,2024-08-30 12:31:00+00:00,Unknown,33.6,2024,8,30
83560,49965,21788,1,25.2,2024-12-25 10:10:52+00:00,"Suite 539 278 Lida Rapids, Lake Coltonport, IA 27687-9720",25.2,2024,12,25
79948,48796,21322,1,32.75,2024-06-17 23:34:10.436000+00:00,Unknown,32.75,2024,6,17
85164,49358,21815,1,17.25,2024-12-25 13:37:00+00:00,Unknown,17.25,2024,12,25
80413,50609,21574,1,47.5,2024-11-08 16:40:00+00:00,"Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338",47.5,2024,11,8
81408,48832,21722,1,46.79,2025-01-22 11:46:57.657000+00:00,Unknown,46.79,2025,1,22
81698,48268,21852,1,41.0,2025-02-19 00:40:14+00:00,Unknown,41.0,2025,2,19
78512,49347,21867,1,74.1,2025-04-08 04:00:43.694000+00:00,"Suite 220 77811 Davis Plaza, Port Lisaport, IL 97878",74.1,2025,4,8
84393,48193,22046,1,59.99,2024-09-28 10:26:39+00:00,Unknown,59.99,2024,9,28
80530,48078,21380,1,64.5,2024-07-06 17:28:55+00:00,Unknown,64.5,2024,7,6
80166,49047,21749,1,71.5,2025-04-06 23:37:30+00:00,"225 Carolann Passage, West Anderson, WI 01900",71.5,2025,4,6
82887,50071,21731,2,51.25,2025-01-18 17:22:22+00:00,Unknown,102.5,2025,1,18
78037,47973,21631,1,28.8,2024-12-17 20:37:29+00:00,"56199 Jamey Shoals, Lake Issacville, VT 17712",28.8,2024,12,17
81752,48948,21308,1,36.0,2025-05-14 11:03:03+00:00,Unknown,36.0,2025,5,14
82569,47961,21929,3,60.0,2025-02-12 16:58:27+00:00,Unknown,180.0,2025,2,12
84896,49339,21947,1,76.8,2025-01-20 17:23:00+00:00,"4469 White Manor, Carsonberg, AK 60694-6854",76.8,2025,1,20
83429,48866,21740,1,56.5,2025-03-05 15:51:05+00:00,Unknown,56.5,2025,3,5
79902,49843,21851,1,32.4,2025-07-14 08:35:09+00:00,Unknown,32.4,2025,7,14
86084,48196,21885,4,57.3,2024-05-12 13:58:00+00:00,Unknown,229.2,2024,5,12
79765,48782,21451,1,87.6,2024-09-29 14:19:50+00:00,"Apt. 192 969 Krissy Port, South Inger, MS 63584",87.6,2024,9,29
77797,50918,21602,1,62.25,2024-03-25 12:17:55+00:00,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",62.25,2024,3,25
81356,50771,21666,1,68.0,2024-10-05 01:57:00+00:00,Unknown,68.0,2024,10,5
78471,48739,21999,1,34.0,2024-08-30 13:57:55+00:00,"24883 Yoshie Curve, North Lashandahaven, AK 84392-4338",34.0,2024,8,30
82934,47674,21446,1,18.6,2024-11-08 04:42:31+00:00,Unknown,18.6,2024,11,8
79420,48571,21919,2,55.0,2024-07-20 11:38:50+00:00,Unknown,110.0,2024,7,20
82553,48650,21693,2,85.2,2024-05-26 14:58:23+00:00,Unknown,170.4,2024,5,26
81598,50719,21348,2,21.0,2025-07-03 04:43:43+00:00,Unknown,42.0,2025,7,3
85701,49906,22034,1,88.2,2024-03-31 05:02:00+00:00,Unknown,88.2,2024,3,31
83605,47837,21490,1,65.75,2024-10-24 12:25:34+00:00,Unknown,65.75,2024,10,24
85605,50663,21803,1,62.4,2024-01-19 03:30:40+00:00,Unknown,62.4,2024,1,19
83502,48355,21677,1,33.0,2025-06-20 14:56:39+00:00,Unknown,33.0,2025,6,20
82764,48961,21343,1,71.5,2024-10-17 04:32:37+00:00,Unknown,71.5,2024,10,17
81121,50426,21372,1,35.5,2024-11-13 10:38:55+00:00,Unknown,35.5,2024,11,13
86254,49635,21522,1,23.7,2025-01-01 14:12:19+00:00,Unknown,23.7,2025,1,1
86473,49625,21870,1,64.0,2024-10-04 08:55:00+00:00,Unknown,64.0,2024,10,4
78638,48575,21773,1,47.1,2025-08-15 07:02:01+00:00,"Apt. 987 339 Leonora Point, North Mohamedton, ID 54492-4773",47.1,2025,8,15
80384,49284,21697,2,64.25,2025-02-26 21:57:05+00:00,"Suite 145 168 Weissnat Trail, Port Greta, AZ 37876-3552",128.5,2025,2,26
84047,48791,21985,1,20.5,2024-08-17 14:20:27.959000+00:00,Unknown,20.5,2024,8,17
77807,48852,21718,3,47.75,2025-05-17 14:49:02+00:00,Unknown,143.25,2025,5,17
84776,48976,21995,2,45.99,2024-03-20 05:45:00+00:00,Unknown,91.98,2024,3,20
79045,49453,21315,1,75.0,2024-04-18 23:08:08+00:00,Unknown,75.0,2024,4,18
83607,47762,21760,1,80.7,2024-11-08 23:25:52+00:00,"Apt. 574 199 Cremin Underpass, Hansenside, MA 45626",80.7,2024,11,8
78109,48560,21872,3,38.0,2024-11-29 23:08:50+00:00,Unknown,114.0,2024,11,29
85943,47994,21661,1,66.25,2024-04-05 08:07:16+00:00,Unknown,66.25,2024,4,5
84304,48745,22034,1,73.0,2024-09-24 20:25:04+00:00,Unknown,73.0,2024,9,24
82544,49839,21918,5,70.0,2025-01-03 15:19:08+00:00,Unknown,350.0,2025,1,3
78039,48834,21578,1,21.5,2024-10-31 13:54:00+00:00,"47149 Marcelene Streets, Kingview, NV 59138-9180",21.5,2024,10,31
80454,50305,21335,1,32.75,2024-09-12 12:23:00+00:00,Unknown,32.75,2024,9,12
77911,47728,21934,2,51.3,2024-09-07 09:18:05+00:00,"Suite 370 34918 August Summit, Florinefort, WY 14770",102.6,2024,9,7
78728,47825,21480,1,64.79,2024-10-01 13:42:10+00:00,Unknown,64.79,2024,10,1
83523,50625,21924,1,55.5,2024-08-04 19:15:57+00:00,Unknown,55.5,2024,8,4
83993,48767,21983,1,60.75,2024-10-31 16:11:00+00:00,Unknown,60.75,2024,10,31
82866,49068,21418,1,29.5,2025-01-31 03:04:59+00:00,Unknown,29.5,2025,1,31
81988,48933,21464,1,63.0,2025-03-05 03:22:31+00:00,Unknown,63.0,2025,3,5
86359,49247,21300,1,38.5,2025-03-12 03:24:20+00:00,Unknown,38.5,2025,3,12
79996,48991,21954,2,51.5,2024-10-13 10:53:47+00:00,Unknown,103.0,2024,10,13
84412,51024,21992,2,35.0,2024-12-24 22:41:00+00:00,Unknown,70.0,2024,12,24
82324,50070,21896,1,27.0,2024-05-13 11:29:19.697000+00:00,"Suite 502 837 Gleason Spring, Dickensville, AR 82975",27.0,2024,5,13
82580,47858,21795,2,36.99,2025-01-06 05:57:18+00:00,Unknown,73.98,2025,1,6
81060,48405,21395,1,75.6,2024-12-08 08:55:00+00:00,Unknown,75.6,2024,12,8
78935,50761,21495,1,49.0,2025-03-15 19:00:00+00:00,"Suite 353 8752 Christian Knoll, Hillsfurt, ID 00549-2490",49.0,2025,3,15
81713,49037,21951,1,30.75,2025-07-11 21:58:00+00:00,Unknown,30.75,2025,7,11
78140,50502,21562,1,33.5,2024-06-23 07:34:00+00:00,Unknown,33.5,2024,6,23
78946,48858,21784,1,65.99,2024-10-18 13:27:07+00:00,"Suite 244 366 McKenzie Mews, New Shayneland, WV 28559-9464",65.99,2024,10,18
84118,48116,21406,1,71.25,2024-12-04 03:48:00+00:00,Unknown,71.25,2024,12,4
80521,49722,22009,1,25.75,2024-12-26 21:04:52+00:00,Unknown,25.75,2024,12,26
83664,50425,21986,2,50.0,2025-01-08 02:35:58.835000+00:00,"Apt. 687 3527 Rosenbaum Stravenue, Morarmouth, SD 04680",100.0,2025,1,8
80335,49224,21810,1,52.0,2024-04-10 09:01:20.148000+00:00,Unknown,52.0,2024,4,10
82248,48120,21635,2,39.99,2025-02-14 22:45:50+00:00,"370 Lind Extension, Boscomouth, MT 74876",79.98,2025,2,14
81561,49096,21409,3,65.75,2024-08-18 13:50:58+00:00,"Suite 652 385 Aaron Village, South Lucianoburgh, CA 86593",197.25,2024,8,18
78738,48094,21589,1,76.79,2025-03-19 08:40:00+00:00,Unknown,76.79,2025,3,19
85256,47888,21763,1,38.5,2025-02-13 09:43:00+00:00,Unknown,38.5,2025,2,13
79628,49980,21562,1,34.25,2025-02-08 17:55:15+00:00,Unknown,34.25,2025,2,8
77921,50659,21643,1,13.5,2024-08-27 01:56:31.776000+00:00,"Suite 863 698 Wisozk Shoals, Trompshire, AK 79391",13.5,2024,8,27
79328,51059,21695,4,87.6,2024-05-28 05:54:29+00:00,Unknown,350.4,2024,5,28
81770,48987,21962,1,79.2,2024-09-25 04:32:00+00:00,Unknown,79.2,2024,9,25
86019,49041,21702,1,64.5,2024-06-09 15:52:52+00:00,Unknown,64.5,2024,6,9
83890,49493,21703,1,65.5,2025-01-12 19:44:50+00:00,Unknown,65.5,2025,1,12
83588,49230,21703,1,68.5,2024-08-21 04:22:06.318000+00:00,"5680 Heller Port, East Elly, WY 88883-4803",68.5,2024,8,21
79602,50033,21948,1,64.5,2025-01-06 21:08:50+00:00,Unknown,64.5,2025,1,6
81736,51103,21418,1,33.25,2024-11-21 15:33:51+00:00,Unknown,33.25,2024,11,21
77920,49433,21307,4,26.25,2024-09-28 14:18:53+00:00,"Suite 870 9680 Rocco Brooks, New Rubin, NC 97192",105.0,2024,9,28
78586,48801,21802,2,45.0,2024-12-04 08:37:29+00:00,Unknown,90.0,2024,12,4
81805,49275,21833,1,67.0,2024-07-25 15:38:18+00:00,Unknown,67.0,2024,7,25
79175,48166,21344,1,64.8,2024-11-13 11:19:19+00:00,"5033 Bert Lodge, Carolview, MT 97859-5923",64.8,2024,11,13
77682,48404,21617,5,27.5,2024-10-05 08:21:00+00:00,Unknown,137.5,2024,10,5
78192,49406,21779,1,31.5,2025-08-15 06:40:15+00:00,"Suite 897 567 Schamberger Trail, West Martyborough, WA 43957-3262",31.5,2025,8,15
85096,48328,22054,1,80.4,2024-05-18 00:23:18.509000+00:00,Unknown,80.4,2024,5,18
79470,50226,21353,1,26.25,2025-03-13 06:03:33.102000+00:00,Unknown,26.25,2025,3,13
77795,48832,21752,4,60.0,2024-07-28 13:59:20+00:00,"Apt. 355 3790 Graham Burgs, North Cedricmouth, CA 83909-7628",240.0,2024,7,28
79330,50998,21339,2,70.75,2024-03-28 14:06:09+00:00,Unknown,141.5,2024,3,28
85071,48535,22033,3,50.5,2024-11-15 06:29:00+00:00,Unknown,151.5,2024,11,15
84280,49426,21536,1,48.0,2025-05-14 23:40:27+00:00,Unknown,48.0,2025,5,14
79130,48277,22003,2,61.5,2024-08-09 00:13:00+00:00,Unknown,123.0,2024,8,9
79120,50136,21548,1,41.0,2024-11-25 09:29:58.872000+00:00,Unknown,41.0,2024,11,25
79950,49285,21375,1,51.5,2025-01-01 01:47:17+00:00,Unknown,51.5,2025,1,1
78332,47792,21948,2,63.0,2024-11-30 06:05:00+00:00,Unknown,126.0,2024,11,30
80585,48976,21615,1,57.9,2024-07-10 00:36:00+00:00,Unknown,57.9,2024,7,10
82808,48097,21814,5,45.75,2024-10-04 02:23:00+00:00,Unknown,228.75,2024,10,4
81208,47834,21714,2,42.0,2025-05-13 06:49:41+00:00,Unknown,84.0,2025,5,13
85889,48551,21525,1,33.0,2024-05-20 16:17:14+00:00,Unknown,33.0,2024,5,20
78433,48704,21937,1,52.5,2024-05-25 03:29:30+00:00,Unknown,52.5,2024,5,25
84819,48959,21352,1,31.0,2025-06-07 09:59:15+00:00,Unknown,31.0,2025,6,7
78149,49162,21787,1,44.5,2024-11-10 21:51:00+00:00,Unknown,44.5,2024,11,10
83824,49018,21952,2,50.25,2025-01-14 15:08:28+00:00,"Apt. 973 93069 Yost Forest, New Redashire, CA 36510",100.5,2025,1,14
84900,49087,21573,1,32.5,2024-11-17 07:39:00+00:00,"339 Napoleon Ramp, East Alicamouth, SC 91018",32.5,2024,11,17
77822,50969,22003,1,70.2,2024-11-25 20:54:38+00:00,"983 Alana Trail, East Alphonse, AK 12188",70.2,2024,11,25
83113,50174,21983,2,60.25,2024-09-25 12:02:00+00:00,"739 Felicia Shores, New Leonardo, MI 50300-4369",120.5,2024,9,25
85600,49746,21618,1,54.9,2025-03-07 14:46:47+00:00,Unknown,54.9,2025,3,7
80262,48939,21806,1,58.0,2024-07-18 21:22:43+00:00,"1885 Clemente Divide, Christiansenland, NV 19823-4941",58.0,2024,7,18
84289,50052,21558,1,20.0,2024-12-28 07:10:22+00:00,"Suite 458 99710 Renner Forks, South Mandieburgh, NE 46946",20.0,2024,12,28
86449,48725,21528,1,46.99,2025-03-07 20:56:00+00:00,Unknown,46.99,2025,3,7
81991,51056,21467,1,58.8,2025-04-07 07:33:11+00:00,Unknown,58.8,2025,4,7
83178,49626,21862,1,54.5,2025-08-01 11:25:00+00:00,"Apt. 842 191 Gutmann Rest, West Arlene, WI 73743-8405",54.5,2025,8,1
81716,50544,21958,1,75.0,2024-06-29 03:11:00+00:00,Unknown,75.0,2024,6,29
85734,48963,21656,1,36.0,2024-12-04 03:06:09+00:00,"56061 White Cape, Doriefort, MD 35894-8001",36.0,2024,12,4
80981,51047,21592,1,60.0,2024-07-21 07:54:42+00:00,Unknown,60.0,2024,7,21
77626,50274,21443,1,28.2,2025-06-03 17:32:50+00:00,Unknown,28.2,2025,6,3
81129,48919,21781,1,68.5,2024-12-06 17:35:15+00:00,"Suite 795 306 Runolfsson Centers, Lake Gabriel, NJ 60152",68.5,2024,12,6
82056,47957,21926,2,53.4,2025-05-16 22:10:00+00:00,"107 Blanda Canyon, Port Sung, TX 87766",106.8,2025,5,16
79982,50836,21529,3,18.0,2024-08-05 12:48:00+00:00,Unknown,54.0,2024,8,5
83175,49656,21427,1,75.75,2024-12-26 15:19:00+00:00,Unknown,75.75,2024,12,26
82617,49327,21886,1,57.0,2025-03-30 16:57:44.170000+00:00,Unknown,57.0,2025,3,30
80980,49764,21393,5,57.5,2024-03-29 11:26:01.641000+00:00,Unknown,287.5,2024,3,29
78437,48040,22004,2,82.79,2024-12-19 07:36:00+00:00,Unknown,165.58,2024,12,19
80950,50347,21339,2,70.0,2024-05-13 10:48:57+00:00,Unknown,140.0,2024,5,13
77812,49898,21609,4,83.99,2024-12-17 23:25:00+00:00,"485 Hoppe Centers, Saranland, AK 05913",335.96,2024,12,17
83215,49422,21321,3,68.25,2024-10-03 01:45:54+00:00,Unknown,204.75,2024,10,3
85937,48669,21906,1,47.4,2024-08-23 08:57:39+00:00,Unknown,47.4,2024,8,23
81664,50940,21864,4,84.0,2025-08-10 15:09:44+00:00,Unknown,336.0,2025,8,10
79841,49299,21614,1,65.99,2025-01-14 14:04:57+00:00,Unknown,65.99,2025,1,14
80690,50219,21941,3,48.5,2025-08-17 20:24:53+00:00,Unknown,145.5,2025,8,17
86003,50463,21675,3,21.6,2025-09-16 11:41:00+00:00,Unknown,64.8,2025,9,16
80878,50779,21466,1,31.0,2024-04-06 08:00:00+00:00,"1286 Robt Meadow, South Merideth, IN 12514-4525",31.0,2024,4,6
80883,47834,21954,1,51.0,2025-03-22 11:23:05+00:00,Unknown,51.0,2025,3,22
85054,49917,21595,1,62.39,2024-09-30 23:52:53+00:00,Unknown,62.39,2024,9,30
81571,50471,21739,1,42.75,2024-11-12 16:53:00+00:00,Unknown,42.75,2024,11,12
77906,48237,21769,1,65.0,2024-08-07 02:44:58+00:00,Unknown,65.0,2024,8,7
83883,51024,21534,1,19.0,2024-12-21 19:51:57+00:00,Unknown,19.0,2024,12,21
77733,50431,21645,1,50.0,2025-03-29 03:17:00+00:00,"Apt. 870 5950 Kunde Throughway, New Alden, DE 85484-1567",50.0,2025,3,29
84195,49792,21724,1,21.0,2025-03-02 10:55:00+00:00,Unknown,21.0,2025,3,2
84847,48075,21415,1,71.4,2025-02-25 16:44:51+00:00,Unknown,71.4,2025,2,25
78896,47742,21571,2,18.75,2025-02-20 01:32:40+00:00,Unknown,37.5,2025,2,20
78016,50366,21769,1,66.25,2024-10-17 07:32:31.315000+00:00,Unknown,66.25,2024,10,17
79563,49760,21967,1,40.0,2025-02-22 00:11:58+00:00,Unknown,40.0,2025,2,22
83280,48963,21454,1,25.19,2025-02-23 17:12:00+00:00,"56061 White Cape, Doriefort, MD 35894-8001",25.19,2025,2,23
84253,50455,21300,1,39.5,2024-07-27 04:19:53.885000+00:00,Unknown,39.5,2024,7,27
82712,49509,21833,1,79.2,2025-01-22 21:08:41+00:00,Unknown,79.2,2025,1,22
78447,49302,21898,2,54.5,2025-09-26 06:41:58+00:00,"4484 Kenneth Rue, Julioview, OR 27238",109.0,2025,9,26
85905,49828,21825,3,45.3,2024-08-09 23:59:00+00:00,Unknown,135.9,2024,8,9
77722,50609,21706,1,21.0,2024-12-04 10:27:00+00:00,"Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338",21.0,2024,12,4
84435,49504,21415,1,60.0,2025-05-19 07:44:12+00:00,Unknown,60.0,2025,5,19
82462,50497,21620,3,31.25,2024-05-03 00:23:03+00:00,Unknown,93.75,2024,5,3
78318,51067,21921,3,75.6,2024-09-12 13:40:00+00:00,"6762 Bahringer Points, Gemafurt, DE 27934-1303",226.8,2024,9,12
86392,48841,21754,1,27.99,2025-03-11 07:28:30+00:00,"Suite 567 51176 Pam Freeway, Rashadside, GA 60407",27.99,2025,3,11
81533,48821,21972,1,18.99,2025-01-15 08:16:48+00:00,"637 Gino Wells, New Raven, IA 47841",18.99,2025,1,15
79792,49796,21896,2,17.5,2025-04-30 09:48:56+00:00,Unknown,35.0,2025,4,30
79595,47910,21440,2,24.0,2025-01-15 18:32:00+00:00,"Apt. 238 106 Yetta Court, Port Cleotildeburgh, ND 13639-5753",48.0,2025,1,15
78804,50569,21632,1,68.5,2024-08-06 02:37:56.178000+00:00,Unknown,68.5,2024,8,6
80434,49587,21625,1,25.8,2024-09-24 20:39:08+00:00,Unknown,25.8,2024,9,24
79028,47821,21404,1,20.75,2024-03-08 21:47:06+00:00,"59967 Heriberto Square, Hilariofort, TX 82380-4388",20.75,2024,3,8
85972,48493,21697,1,80.4,2024-10-12 12:07:00+00:00,Unknown,80.4,2024,10,12
83626,50517,22046,4,69.6,2024-06-21 23:07:02+00:00,Unknown,278.4,2024,6,21
85760,49469,22004,3,69.75,2024-08-10 08:45:04+00:00,"6731 Simonis Keys, Boyleberg, NY 96661",209.25,2024,8,10
78147,50082,21758,1,42.5,2025-05-16 12:51:03+00:00,Unknown,42.5,2025,5,16
85558,49385,21307,1,23.0,2025-01-28 04:12:11.493000+00:00,Unknown,23.0,2025,1,28
84720,47999,21567,1,63.0,2024-11-28 10:16:00+00:00,Unknown,63.0,2024,11,28
80817,48249,21663,1,71.0,2024-09-21 10:01:12+00:00,Unknown,71.0,2024,9,21
85922,50810,21922,2,25.5,2025-06-22 03:44:36+00:00,Unknown,51.0,2025,6,22
77816,50727,21478,1,55.8,2025-01-02 10:58:39.019000+00:00,Unknown,55.8,2025,1,2
82360,48907,21875,1,60.6,2024-08-25 22:00:30+00:00,Unknown,60.6,2024,8,25
78612,50194,21300,2,40.5,2024-10-05 00:01:01+00:00,Unknown,81.0,2024,10,5
78450,49180,21840,1,19.2,2025-02-16 19:52:25+00:00,"110 Koepp Brook, Lake Krystalmouth, WI 43525-3141",19.2,2025,2,16
84544,50082,21777,1,34.25,2024-07-17 22:32:00+00:00,Unknown,34.25,2024,7,17
84123,50344,21344,1,49.99,2025-01-22 21:40:41+00:00,Unknown,49.99,2025,1,22
78905,48539,21969,1,54.25,2025-02-12 21:45:40+00:00,Unknown,54.25,2025,2,12
79138,49534,21333,1,71.0,2025-04-08 17:49:00+00:00,Unknown,71.0,2025,4,8
80238,50448,21798,1,66.0,2025-03-28 01:18:00+00:00,Unknown,66.0,2025,3,28
77752,50947,21562,1,41.7,2025-05-17 23:19:00+00:00,"Apt. 640 963 Ronni Skyway, Nigelview, FL 55519-4938",41.7,2025,5,17
83018,49751,21393,1,56.5,2024-04-01 06:32:34+00:00,Unknown,56.5,2024,4,1
77647,48686,21737,1,21.25,2024-09-03 11:07:19+00:00,"24205 Ledner Glen, Lorenaland, NJ 53567",21.25,2024,9,3
85531,49571,21386,1,48.75,2025-04-23 18:53:41+00:00,Unknown,48.75,2025,4,23
81547,48848,22037,1,28.0,2024-07-01 22:08:30+00:00,"Apt. 531 6169 Brandee Locks, Brakusfort, KY 37295-5476",28.0,2024,7,1
80998,49032,21530,3,51.5,2024-11-11 13:40:00+00:00,Unknown,154.5,2024,11,11
85845,49629,21337,4,37.25,2024-10-08 23:41:00+00:00,"Apt. 935 682 Davis Extensions, Fannymouth, KY 04568",149.0,2024,10,8
